,Village: HALNI.,,,,,,,,,,,,,,,
1321,MH560363/2016-17/22607408,7.95000 MAl ,0.60000 N   ,,0.54000 M ,,382.00000 M ,8.33000 L ,3.27000 VL,6.70000 D,0.30000 D,3.52000 D,,1.25000 S,9.71000 S,
1322,MH560363/2016-17/22607819,7.71000 MAl ,0.69000 N   ,,0.40000 L ,,286.00000 M ,9.21000 L ,296.00000 M ,6.85000 D,0.28000 D,4.20000 D,,1.71000 S,9.45000 S,
1323,MH560363/2016-17/22608196,8.00000 MAl ,0.59000 N   ,,0.40000 L ,,286.00000 M ,8.11000 L ,380.00000 H ,6.29000 D,0.18000 D,2.99000 D,,1.61000 S,9.64000 S,
1324,MH560363/2016-17/22608610,8.00000 MAl ,0.61000 N   ,,0.47000 L ,,334.00000 M ,12.49000 M ,285.00000 M ,7.01000 D,0.11000 D,2.22000 D,,1.58000 S,9.70000 S,
1325,MH560363/2016-17/22609533,7.80000 MAl ,0.65000 N   ,,0.40000 L ,,286.00000 M ,21.71000 M ,412.00000 H ,7.28000 D,0.23000 D,2.88000 D,,1.48000 S,9.81000 S,
1326,MH560363/2016-17/22609895,7.74000 MAl ,0.67000 N   ,,0.54000 M ,,382.00000 M ,12.93000 M ,348.00000 H ,7.04000 D,0.16000 D,2.98000 D,,1.00000 S,10.00000 S,
1327,MH560363/2016-17/22610337,8.00000 MAl ,0.57000 N   ,,0.40000 L ,,286.00000 M ,7.01000 L ,232.00000 M ,6.76000 D,0.11000 D,2.78000 D,,1.24000 S,10.97000 S,
1328,MH560363/2016-17/22611753,8.19000 MAl ,0.47000 N   ,,0.54000 M ,,382.00000 M ,9.42000 L ,232.00000 M ,6.69000 D,0.19000 D,2.73000 D,,1.00000 S,9.70000 S,
1329,MH560363/2016-17/22612677,7.38000 MAl ,0.76000 N   ,,0.34000 L ,,239.00000 L ,14.25000 M ,359.00000 H ,6.78000 D,0.36000 D,1.16000 D,,1.51000 S,9.10000 S,
1330,MH560363/2016-17/22613025,3.86000 SrAc,0.94000 N   ,,0.27000 L ,,191.00000 L ,17.76000 M ,253.00000 M ,7.17000 D,0.21000 D,2.09000 D,,1.23000 S,10.50000 S,
1331,MH560363/2016-17/22613580,8.21000 MAl ,0.52000 N   ,,0.40000 L ,,286.00000 M ,7.01000 L ,232.00000 M ,6.84000 D,0.10000 D,1.98000 D,,1.20000 S,10.66000 S,
1332,MH560363/2016-17/22614660,8.25000 MAl ,0.50000 N   ,,0.40000 L ,,286.00000 M ,4.82000 VL,253.00000 M ,7.07000 D,0.19000 D,2.44000 D,,1.15000 S,10.71000 S,
1333,MH560363/2016-17/22615070,8.17000 MAl ,0.59000 N   ,,0.27000 L ,,191.00000 L ,9.42000 L ,232.00000 M ,6.34000 D,0.18000 D,2.19000 D,,1.21000 S,10.78000 S,
1334,MH560363/2016-17/22616142,8.11000 MAl ,0.58000 N   ,,0.27000 L ,,191.00000 L ,8.11000 L ,211.00000 M ,7.28000 D,0.18000 D,2.86000 D,,1.18000 S,10.81000 S,
1335,MH560363/2016-17/22616609,8.12000 MAl ,0.59000 N   ,,0.54000 M ,,382.00000 M ,8.77000 L ,222.00000 M ,6.98000 D,0.10000 D,2.06000 D,,1.51000 S,10.61000 S,
1336,MH560363/2016-17/22617334,8.13000 MAl ,0.48000 N   ,,0.40000 L ,,286.00000 M ,4.38000 VL,211.00000 M ,6.86000 D,0.18000 D,2.25000 D,,1.48000 S,10.81000 S,
1337,MH560363/2016-17/22618139,8.01000 MAl ,0.39000 N   ,,0.54000 M ,,382.00000 M ,11.62000 M ,243.00000 M ,7.14000 D,0.12000 D,2.15000 D,,1.80000 S,10.10000 S,
1338,MH560363/2016-17/22618745,8.20000 MAl ,0.50000 N   ,,0.34000 L ,,239.00000 L ,2.85000 VL,232.00000 M ,7.36000 D,0.10000 D,2.32000 D,,2.21000 S,10.34000 S,
1339,MH560363/2016-17/22619923,8.16000 MAl ,0.54000 N   ,,0.54000 M ,,381.00000 M ,2.41000 VL,296.00000 M ,7.19000 D,0.19000 D,2.22000 D,,1.70000 S,10.48000 S,
1340,MH560363/2016-17/22620378,8.22000 MAl ,0.51000 N   ,,0.40000 L ,,286.00000 M ,3.28000 VL,296.00000 M ,7.68000 D,0.19000 D,2.39000 D,,1.95000 S,10.95000 S,
1341,MH560363/2016-17/22620747,8.13000 MAl ,0.39000 N   ,,0.34000 L ,,239.00000 L ,4.60000 VL,232.00000 M ,7.40000 D,0.15000 D,2.59000 D,,2.11000 S,9.45000 S,
1342,MH560363/2016-17/22621305,7.85000 MAl ,0.38000 N   ,,0.54000 M ,,382.00000 M ,7.23000 L ,232.00000 M ,7.44000 D,0.14000 D,2.84000 D,,2.10000 S,9.68000 S,
1343,MH560363/2016-17/22621566,7.93000 MAl ,0.50000 N   ,,0.68000 M ,,477.00000 M ,5.70000 L ,222.00000 M ,7.21000 D,0.12000 D,2.54000 D,,2.50000 S,10.52000 S,
1344,MH560363/2016-17/22621901,8.09000 MAl ,0.39000 N   ,,0.40000 L ,,286.00000 M ,10.74000 M ,253.00000 M ,5.91000 D,0.15000 D,1.95000 D,,1.41000 S,10.31000 S,
1345,MH560363/2016-17/22641166,8.20000 MAl ,0.44000 N   ,,0.61000 M ,,430.00000 M ,3.28000 VL,232.00000 M ,6.53000 D,0.19000 D,2.09000 D,,1.58000 S,10.35000 S,
1346,MH560363/2016-17/22641658,8.17000 MAl ,0.53000 N   ,,0.40000 L ,,286.00000 M ,3.94000 VL,180.00000 M ,6.02000 D,0.19000 D,1.97000 D,,1.81000 S,10.48000 S,
1347,MH560363/2016-17/22642155,8.18000 MAl ,0.50000 N   ,,0.54000 M ,,382.00000 M ,2.41000 VL,253.00000 M ,5.40000 D,0.12000 D,1.99000 D,,1.76000 S,10.49000 S,
1348,MH560363/2016-17/22642504,8.00000 MAl ,0.47000 N   ,,0.40000 L ,,286.00000 M ,4.60000 VL,275.00000 M ,6.16000 D,0.20000 D,2.02000 D,,1.65000 S,10.62000 S,
1349,MH560363/2016-17/22642733,7.98000 MAl ,0.56000 N   ,,0.27000 L ,,191.00000 L ,3.28000 VL,306.00000 M ,6.21000 D,0.20000 D,1.47000 D,,1.58000 S,10.76000 S,
1350,MH560363/2016-17/22642871,8.00000 MAl ,0.54000 N   ,,0.27000 L ,,191.00000 L ,6.57000 L ,296.00000 M ,5.79000 D,0.19000 D,1.82000 D,,1.41000 S,10.10000 S,
1351,MH560363/2016-17/22643097,8.00000 MAl ,0.55000 N   ,,0.13000 VL,,95.45000 VL,8.77000 L ,275.00000 M ,5.28000 D,0.16000 D,1.87000 D,,1.38000 S,10.25000 S,
1352,MH560363/2016-17/22643335,8.00000 MAl ,0.56000 N   ,,0.40000 L ,,286.00000 M ,6.79000 L ,275.00000 M ,5.23000 D,0.18000 D,1.73000 D,,1.96000 S,10.29000 S,
,Total No Halni.,"AS - 0
SrAc - 1
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 31
SlAl - 0
",L-  0,,"L - 21
VL - 1 
M - 10
H - 0
VH - 0",,"L - 8
VL - 1
M - 23
H - 0
VH - 0","L - 14
VL - 11 
M - 7
H - 0
VH - 0","L - 0
VL - 1 
M - 27
H - 4
VH - 0","S - 0
D - 32","S - 0
D - 32","S - 0
D - 32
",,"S - 32 
D - 0
","S - 32
D - 0
","S - 0
D - 0
"
,Village: HIMPPALGAON,,,,,,,,,,,,,,,
1353,MH560379/2016-17/22652026,7.67000 MAl ,0.37000 N   ,,0.40000 L ,,2.86000 VL,5.92000 L ,228.00000 M ,3.98000 D,0.26000 D,3.86000 D,,3.26000 S,18.10000 S,
1354,MH560379/2016-17/22652434,7.65000 MAl ,0.57000 N   ,,0.27000 L ,,191.00000 L ,11.18000 M ,465.00000 H ,4.94000 D,0.30000 D,3.30000 D,,3.67000 S,18.22000 S,
1355,MH560379/2016-17/22652858,7.60000 MAl ,0.38000 N   ,,0.54000 M ,,382.00000 M ,5.48000 L ,475.00000 H ,4.11000 D,0.45000 D,3.58000 D,,2.15000 S,17.15000 S,
1356,MH560379/2016-17/22653160,7.70000 MAl ,0.65000 N   ,,0.68000 M ,,477.00000 M ,3.28000 VL,475.00000 H ,3.98000 D,0.38000 D,3.26000 D,,2.45000 S,18.95000 S,
1357,MH560379/2016-17/22653532,7.71000 MAl ,0.71000 N   ,,0.61000 M ,,430.00000 M ,2.85000 VL,465.00000 H ,4.11000 D,0.40000 D,3.12000 D,,3.90000 S,18.60000 S,
1358,MH560379/2016-17/22690574,7.99000 MAl ,0.36000 N   ,,0.40000 L ,,286.00000 M ,5.26000 L ,507.00000 H ,4.01000 D,0.47000 D,3.38000 D,,3.94000 S,17.26000 S,
1359,MH560379/2016-17/22694011,7.89000 MAl ,0.44000 N   ,,0.34000 L ,,239.00000 L ,3.72000 VL,539.00000 H ,4.11000 D,0.35000 D,3.13000 D,,3.73000 S,17.30000 S,
1360,MH560379/2016-17/22696123,7.68000 MAl ,0.46000 N   ,,0.27000 L ,,191.00000 L ,1.09000 VL,517.00000 H ,4.11000 D,0.26000 D,3.00000 D,,2.56000 S,17.76000 S,
1361,MH560379/2016-17/22698566,7.73000 MAl ,0.84000 N   ,,0.81000 H ,,572.00000 H ,0.21000 VL,433.00000 H ,3.98000 D,0.29000 D,3.44000 D,,2.43000 S,17.00000 S,
1362,MH560379/2016-17/22700509,7.79000 MAl ,0.70000 N   ,,0.54000 M ,,382.00000 M ,2.19000 VL,739.00000 VH,1.32000 D,0.43000 D,3.36000 D,,3.38000 S,17.05000 S,
1363,MH560379/2016-17/22701574,7.59000 MAl ,0.70000 N   ,,0.40000 L ,,286.00000 M ,3.50000 VL,813.00000 VH,11.94000 S,0.48000 D,3.70000 D,,3.71000 S,18.10000 S,
1364,MH560379/2016-17/22703531,7.80000 MAl ,0.48000 N   ,,0.34000 L ,,2.38000 VL,4.16000 VL,1045.00000 VH,10.98000 S,0.53000 D,3.88000 D,,3.46000 S,17.19000 S,
1365,MH560379/2016-17/22703971,7.81000 MAl ,0.66000 N   ,,0.54000 M ,,382.00000 M ,1.31000 VL,855.00000 VH,11.10000 S,0.18000 D,3.59000 D,,3.30000 S,17.26000 S,
1366,MH560379/2016-17/22705650,8.20000 MAl ,0.67000 N   ,,0.54000 M ,,382.00000 M ,4.60000 VL,729.00000 VH,1.35000 D,0.27000 D,3.73000 D,,3.18000 S,17.86000 S,
1367,MH560379/2016-17/22708897,7.85000 MAl ,0.56000 N   ,,0.34000 L ,,239.00000 L ,4.38000 VL,729.00000 VH,1.37000 D,0.36000 D,3.80000 D,,2.15000 S,18.90000 S,
1368,MH560379/2016-17/22731338,7.73000 MAl ,0.33000 N   ,,0.27000 L ,,191.00000 L ,3.28000 VL,739.00000 VH,1.39000 D,0.28000 D,3.64000 D,,3.39000 S,18.35000 S,
1369,MH560379/2016-17/22732965,8.20000 MAl ,0.25000 N   ,,0.68000 M ,,477.00000 M ,4.82000 VL,813.00000 VH,2.63000 D,0.26000 D,3.20000 D,,3.35000 S,16.44000 S,
1370,MH560379/2016-17/22734615,8.00000 MAl ,0.32000 N   ,,0.54000 M ,,382.00000 M ,7.67000 L ,760.00000 VH,2.63000 D,0.10000 D,3.81000 D,,2.15000 S,17.10000 S,
1371,MH560379/2016-17/22736058,7.65000 MAl ,0.62000 N   ,,0.61000 M ,,430.00000 M ,3.07000 VL,729.00000 VH,2.67000 D,0.33000 D,2.23000 D,,3.45000 S,17.09000 S,
1372,MH560379/2016-17/22736930,7.70000 MAl ,0.30000 N   ,,0.40000 L ,,286.00000 M ,2.19000 VL,612.00000 H ,2.70000 D,0.57000 D,3.19000 D,,3.96000 S,18.71000 S,
1373,MH560379/2016-17/22738133,8.04000 MAl ,0.38000 N   ,,0.27000 L ,,791.00000 VH,2.41000 VL,581.00000 H ,2.70000 D,0.38000 D,3.00000 D,,3.34000 S,16.36000 S,
1374,MH560379/2016-17/22740336,8.00000 MAl ,0.70000 N   ,,0.40000 L ,,286.00000 M ,2.41000 VL,581.00000 H ,4.94000 D,0.28000 D,3.05000 D,,3.18000 S,16.76000 S,
1375,MH560379/2016-17/22740900,7.96000 MAl ,0.59000 N   ,,0.27000 L ,,791.00000 VH,4.16000 VL,718.00000 VH,4.81000 D,0.20000 D,4.60000 S,,2.38000 S,17.11000 S,
1376,MH560379/2016-17/22741650,7.41000 MAl ,0.70000 N   ,,0.54000 M ,,982.00000 VH,6.35000 L ,750.00000 VH,1.09000 D,0.18000 D,3.11000 D,,3.26000 S,18.95000 S,
1377,MH560379/2016-17/22742389,,0.60000 N   ,,0.40000 L ,,286.00000 M ,9.86000 L ,898.00000 VH,3.98000 D,0.34000 D,3.26000 D,,3.12000 S,18.00000 S,
1378,MH560379/2016-17/22742907,8.10000 MAl ,0.40000 N   ,,0.47000 L ,,334.00000 M ,3.94000 VL,813.00000 VH,2.53000 D,0.49000 D,3.15000 D,,3.28000 S,18.77000 S,
1379,MH560379/2016-17/22743468,8.05000 MAl ,0.42000 N   ,,0.27000 L ,,191.00000 L ,8.77000 L ,834.00000 VH,3.36000 D,0.56000 D,4.09000 D,,2.31000 S,17.65000 S,
1380,MH560379/2016-17/22744506,8.08000 MAl ,0.62000 N   ,,0.40000 L ,,286.00000 M ,11.18000 M ,834.00000 VH,2.67000 D,0.43000 D,3.18000 D,,3.33000 S,18.53000 S,
1381,MH560379/2016-17/22744923,8.20000 MAl ,0.46000 N   ,,0.20000 VL,,143.00000 L ,13.81000 M ,792.00000 VH,1.38000 D,0.40000 D,3.49000 D,,3.26000 S,18.48000 S,
1382,MH560379/2016-17/22745586,8.12000 MAl ,0.40000 N   ,,0.27000 L ,,191.00000 L ,1.53000 VL,391.00000 H ,4.11000 D,0.38000 D,3.31000 D,,3.27000 S,17.11000 S,
1383,MH560379/2016-17/22745921,8.09000 MAl ,0.38000 N   ,,0.47000 L ,,334.00000 M ,1.31000 VL,401.00000 H ,3.98000 D,0.31000 D,4.29000 D,,3.30000 S,18.96000 S,
1384,MH560379/2016-17/22746835,8.01000 MAl ,0.66000 N   ,,0.68000 M ,,477.00000 M ,1.75000 VL,296.00000 M ,4.19000 D,0.41000 D,3.89000 D,,3.25000 S,18.00000 S,
1385,MH560379/2016-17/23803044,7.58000 MAl ,0.31000 N   ,,0.28000 L ,,200.00000 L ,12.50000 M ,180.00000 M ,4.87000 D,0.31000 D,4.63000 S,,2.36000 S,5.86000 S,
1386,MH560379/2016-17/23804625,7.60000 MAl ,0.33000 N   ,,0.42000 L ,,300.00000 M ,17.54000 M ,127.00000 L ,3.68000 D,0.15000 D,5.36000 S,,2.74000 S,6.33000 S,
1387,MH560379/2016-17/23805387,7.70000 MAl ,0.19000 N   ,,0.57000 M ,,400.00000 M ,1.09000 VL,222.00000 M ,4.54000 D,0.28000 D,5.23000 S,,2.45000 S,6.96000 S,
1388,MH560379/2016-17/23843156,7.90000 MAl ,0.22000 N   ,,0.42000 L ,,300.00000 M ,1.53000 VL,327.00000 M ,4.66000 D,0.25000 D,5.37000 S,,3.42000 S,4.00000 S,
1389,MH560379/2016-17/23845100,8.00000 MAl ,0.39000 N   ,,0.28000 L ,,200.00000 L ,5.48000 L ,243.00000 M ,4.54000 D,0.31000 D,5.28000 S,,3.23000 S,5.09000 S,
1390,MH560379/2016-17/23846926,8.02000 MAl ,0.20000 N   ,,0.57000 M ,,400.00000 M ,6.57000 L ,306.00000 M ,4.77000 D,0.36000 D,5.65000 S,,3.88000 S,3.73000 S,
1391,MH560379/2016-17/23850205,8.00000 MAl ,0.31000 N   ,,0.28000 L ,,200.00000 L ,2.41000 VL,275.00000 M ,4.54000 D,0.03000 D,5.58000 S,,2.22000 S,5.36000 S,
1392,MH560379/2016-17/23851437,8.10000 MAl ,0.34000 N   ,,0.42000 L ,,300.00000 M ,5.04000 L ,285.00000 M ,4.45000 D,0.28000 D,4.18000 D,,2.56000 S,6.95000 S,
1393,MH560379/2016-17/23851908,8.04000 MAl ,0.41000 N   ,,0.15000 VL,,100.00000 VL,4.16000 VL,327.00000 M ,4.45000 D,0.25000 D,4.76000 S,,2.52000 S,6.28000 S,
1394,MH560379/2016-17/23853432,8.08000 MAl ,0.24000 N   ,,0.28000 L ,,200.00000 L ,4.82000 VL,444.00000 H ,4.38000 D,0.18000 D,5.09000 S,,2.49000 S,6.35000 S,
1395,MH560379/2016-17/23854805,7.72000 MAl ,0.25000 N   ,,0.42000 L ,,300.00000 M ,0.21000 VL,412.00000 H ,4.30000 D,0.34000 D,4.89000 S,,3.42000 S,5.25000 S,
1396,MH560379/2016-17/23856273,7.88000 MAl ,0.23000 N   ,,0.57000 M ,,400.00000 M ,7.23000 L ,444.00000 H ,4.72000 D,0.26000 D,5.93000 S,,2.88000 S,6.64000 S,
1397,MH560379/2016-17/23857688,7.96000 MAl ,0.32000 N   ,,0.42000 L ,,300.00000 M ,6.14000 L ,348.00000 H ,4.45000 D,0.25000 D,4.36000 D,,3.55000 S,5.70000 S,
1398,MH560379/2016-17/23858386,7.89000 MAl ,0.34000 N   ,,0.28000 L ,,200.00000 L ,5.92000 L ,539.00000 H ,4.20000 D,0.19000 D,5.28000 S,,5.30000 S,6.27000 S,
1399,MH560379/2016-17/23859366,7.98000 MAl ,0.31000 N   ,,0.14000 VL,,100.00000 VL,7.01000 L ,348.00000 H ,4.64000 D,0.33000 D,5.41000 S,,3.23000 S,6.93000 S,
1400,MH560379/2016-17/23860264,8.11000 MAl ,0.52000 N   ,,0.28000 L ,,200.00000 L ,3.94000 VL,465.00000 H ,4.95000 D,0.25000 D,5.80000 S,,2.97000 S,5.15000 S,
1401,MH560379/2016-17/23861223,8.13000 MAl ,0.20000 N   ,,0.42000 L ,,300.00000 M ,8.33000 L ,412.00000 H ,7.67000 D,0.59000 D,5.74000 S,,3.53000 S,6.64000 S,
1402,MH560379/2016-17/23861808,8.00000 MAl ,0.27000 N   ,,0.21000 VL,,150.00000 L ,3.07000 VL,454.00000 H ,5.22000 D,0.38000 D,5.59000 S,,2.88000 S,4.08000 S,
1403,MH560379/2016-17/23862477,7.95000 MAl ,0.40000 N   ,,0.14000 VL,,100.00000 VL,7.23000 L ,517.00000 H ,7.39000 D,0.29000 D,4.50000 D,,4.04000 S,6.36000 S,
1404,MH560379/2016-17/23863086,8.00000 MAl ,0.25000 N   ,,0.42000 L ,,300.00000 M ,3.72000 VL,5.39000 VL,7.81000 D,0.43000 D,3.87000 D,,3.29000 S,3.99000 S,
1405,MH560379/2016-17/23863989,8.04000 MAl ,0.28000 N   ,,0.28000 L ,,200.00000 L ,1.09000 VL,317.00000 M ,4.36000 D,0.37000 D,1.83000 D,,4.80000 S,5.17000 S,
1406,MH560379/2016-17/23864563,8.12000 MAl ,0.28000 N   ,,0.21000 VL,,150.00000 L ,5.26000 L ,359.00000 H ,4.36000 D,0.32000 D,1.87000 D,,5.24000 S,6.31000 S,
,Total No Himppalgaon,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 53
SlAl - 0
",L-  0,,"L - 33
VL - 6 
M - 14
H - 1
VH - 0",,"L - 17
VL - 5
M - 28
H - 1
VH - 3","L - 17
VL - 32 
M - 5
H - 0
VH - 0","L - 1
VL - 1 
M - 11
H - 24
VH - 17","S - 3
D - 51","S - 0
D - 54","S - 17
D - 37
",,"S - 54 
D - 0
","S - 54
D - 0
","S - 0
D - 0
"
,Village: HINGANGAON,,,,,,,,,,,,,,,
1407,MH560291/2015-16/45536551,7.90000 MAl ,0.49000 N   ,,0.45000 L ,,0.00000 VL,6.14029 L ,506.96000 H ,0.00000 D,0.26000 D,1.69000 D,,1.91000 S,2.58000 S,0.00000 D
1408,MH560291/2015-16/45536552,7.74000 MAl ,0.38000 N   ,,0.57000 M ,,0.00000 VL,12.28058 M ,464.71000 H ,0.00000 D,0.21000 D,2.15000 D,,2.00000 S,3.54000 S,0.00000 D
1409,MH560291/2015-16/45536556,7.92000 MAl ,0.41000 N   ,,0.48000 L ,,0.00000 VL,6.14029 L ,390.78000 H ,0.00000 D,0.26000 D,2.92000 D,,2.48000 S,10.69000 S,0.00000 D
1410,MH560291/2015-16/45536561,7.93000 MAl ,0.30000 N   ,,0.27000 L ,,0.00000 VL,5.48240 L ,454.15000 H ,0.00000 D,0.27000 D,1.90000 D,,1.90000 S,2.75000 S,0.00000 D
1411,MH560291/2015-16/45536566,8.28000 MAl ,0.44000 N   ,,0.63000 M ,,0.00000 VL,5.26310 L ,443.59000 H ,0.00000 D,0.24000 D,1.90000 D,,1.87000 S,2.44000 S,0.00000 D
1412,MH560291/2015-16/45536572,7.13000 MAl ,0.37000 N   ,,0.90000 H ,,0.00000 VL,8.55254 L ,475.27000 H ,0.00000 D,0.25000 D,1.85000 D,,1.91000 S,5.38000 S,0.00000 D
1413,MH560291/2015-16/45536577,7.98000 MAl ,0.49000 N   ,,0.45000 L ,,0.00000 VL,9.42973 L ,506.96000 H ,0.00000 D,0.24000 D,1.85000 D,,1.98000 S,3.09000 S,0.00000 D
1414,MH560291/2015-16/45536582,7.92000 MAl ,0.39000 N   ,,0.51000 M ,,0.00000 VL,7.45606 L ,411.90000 H ,0.00000 D,0.20000 D,1.56000 D,,1.84000 S,2.26000 S,0.00000 D
1415,MH560291/2015-16/45536588,7.74000 MAl ,0.37000 N   ,,0.75000 M ,,0.00000 VL,6.57888 L ,411.90000 H ,0.00000 D,0.20000 D,2.69000 D,,2.02000 S,4.65000 S,0.00000 D
1416,MH560291/2015-16/45536593,7.30000 MAl ,0.34000 N   ,,0.90000 H ,,0.00000 VL,6.14029 L ,528.08000 H ,0.00000 D,0.22000 D,2.06000 D,,1.78000 S,2.35000 S,0.00000 D
1417,MH560291/2015-16/45536599,7.99000 MAl ,0.49000 N   ,,0.87000 H ,,0.00000 VL,9.21043 L ,433.03000 H ,0.00000 D,0.23000 D,2.00000 D,,1.80000 S,2.54000 S,0.00000 D
1418,MH560291/2015-16/45536605,7.98000 MAl ,0.40000 N   ,,0.81000 H ,,0.00000 VL,8.33325 L ,443.59000 H ,0.00000 D,0.21000 D,3.04000 D,,2.00000 S,3.67000 S,0.00000 D
1419,MH560291/2015-16/45536611,7.93000 MAl ,0.31000 N   ,,0.84000 H ,,0.00000 VL,5.92099 L ,475.27000 H ,0.00000 D,0.22000 D,2.32000 D,,1.90000 S,2.98000 S,0.00000 D
1420,MH560291/2015-16/45536617,7.92000 MAl ,0.47000 N   ,,0.54000 M ,,0.00000 VL,8.77184 L ,443.59000 H ,0.00000 D,0.36000 D,2.59000 D,,1.88000 S,3.12000 S,0.00000 D
1421,MH560291/2015-16/45536623,7.96000 MAl ,0.29000 N   ,,0.63000 M ,,0.00000 VL,11.18410 M ,475.27000 H ,0.00000 D,0.23000 D,1.87000 D,,1.79000 S,2.30000 S,0.00000 D
1422,MH560291/2015-16/45536629,7.62000 MAl ,0.40000 N   ,,0.36000 L ,,0.00000 VL,12.28058 M ,443.59000 H ,0.00000 D,0.20000 D,1.94000 D,,1.81000 S,2.61000 S,0.00000 D
1423,MH560291/2015-16/45536635,7.80000 MAl ,0.46000 N   ,,0.78000 H ,,0.00000 VL,8.33325 L ,485.83000 H ,0.00000 D,0.16000 D,2.04000 D,,1.94000 S,4.70000 S,0.00000 D
1424,MH560291/2015-16/45536641,7.76000 MAl ,0.37000 N   ,,0.48000 L ,,0.00000 VL,7.23677 L ,401.34000 H ,0.00000 D,0.16000 D,2.11000 D,,1.81000 S,2.84000 S,0.00000 D
1425,MH560291/2015-16/45536643,7.71000 MAl ,0.47000 N   ,,0.51000 M ,,0.00000 VL,9.21043 L ,538.64000 H ,0.00000 D,0.16000 D,2.04000 D,,1.78000 S,4.76000 S,0.00000 D
1426,MH560291/2015-16/45536647,7.93000 MAl ,0.39000 N   ,,0.36000 L ,,0.00000 VL,10.08762 M ,443.59000 H ,0.00000 D,0.15000 D,7.69000 S,,1.83000 S,,0.00000 D
1427,MH560291/2015-16/45536653,7.79000 MAl ,0.37000 N   ,,0.48000 L ,,0.00000 VL,8.55254 L ,538.64000 H ,0.00000 D,0.15000 D,2.04000 D,,1.82000 S,2.16000 S,0.00000 D
1428,MH560291/2015-16/45547084,7.43000 MAl ,0.44000 N   ,,0.21000 VL,,0.00000 VL,7.67536 L ,327.41000 M ,0.00000 D,0.16000 D,1.11000 D,,2.57000 S,11.42000 S,0.00000 D
1429,MH560291/2015-16/45556327,7.61000 MAl ,0.48000 N   ,,0.75000 M ,,0.00000 VL,7.01747 L ,380.22000 H ,0.00000 D,0.16000 D,2.50000 D,,2.21000 S,5.06000 S,0.00000 D
1430,MH560291/2015-16/45556332,7.86000 MAl ,0.64000 N   ,,0.60000 M ,,0.00000 VL,5.04381 L ,337.97000 H ,0.00000 D,0.18000 D,2.74000 D,,2.46000 S,12.03000 S,0.00000 D
1431,MH560291/2015-16/45556338,7.70000 MAl ,0.36000 N   ,,0.45000 L ,,0.00000 VL,5.92099 L ,369.66000 H ,0.00000 D,0.24000 D,3.50000 D,,2.33000 S,5.01000 S,0.00000 D
1432,MH560291/2015-16/45556344,8.09000 MAl ,0.46000 N   ,,0.72000 M ,,0.00000 VL,6.79818 L ,380.22000 H ,0.00000 D,0.20000 D,1.94000 D,,1.93000 S,2.16000 S,0.00000 D
1433,MH560291/2015-16/45556351,7.90000 MAl ,0.45000 N   ,,0.45000 L ,,0.00000 VL,8.55254 L ,380.22000 H ,0.00000 D,0.25000 D,2.65000 D,,2.17000 S,3.60000 S,0.00000 D
1434,MH560291/2015-16/45556356,8.07000 MAl ,0.47000 N   ,,0.51000 M ,,0.00000 VL,8.77184 L ,359.09000 H ,0.00000 D,0.30000 D,2.96000 D,,2.16000 S,3.84000 S,0.00000 D
1435,MH560291/2015-16/45556363,7.77000 MAl ,0.63000 N   ,,0.63000 M ,,0.00000 VL,7.89466 L ,411.90000 H ,0.00000 D,0.31000 D,3.31000 D,,2.26000 S,4.58000 S,0.00000 D
1436,MH560291/2015-16/45556368,7.98000 MAl ,0.41000 N   ,,0.66000 M ,,0.00000 VL,8.33325 L ,433.03000 H ,0.00000 D,0.27000 D,2.87000 D,,2.03000 S,3.70000 S,0.00000 D
1437,MH560291/2015-16/45556374,7.54000 MAl ,0.50000 N   ,,0.15000 VL,,0.00000 VL,8.33325 L ,390.78000 H ,0.00000 D,0.29000 D,3.13000 D,,2.46000 S,13.63000 S,0.00000 D
,Total No Hingangaon,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 31
SlAl - 0
",L-  0,,"L - 10
VL - 2 
M - 13
H - 6
VH - 0",,"L - 0
VL - 31
M - 0
H - 0
VH - 0","L - 27
VL - 0 
M - 4
H - 0
VH - 0","L - 0
VL - 0 
M - 1
H - 30
VH - 0","S - 0
D - 31","S - 0
D - 31","S - 1
D - 30
",,"S - 31 
D - 0
","S - 30
D - 0
","S - 0
D - 31
"
,Village: HIPPARGA (KOPDEV),,,,,,,,,,,,,,,
1438,MH560312/2016-17/21740935,8.00000 MAl ,0.50000 N   ,,0.40000 L ,,286.00000 M ,6.14000 L ,433.00000 H ,6.33000 D,0.49000 D,0.90000 D,,1.97000 S,12.91000 S,
1439,MH560312/2016-17/21741497,8.08000 MAl ,0.51000 N   ,,0.27000 L ,,191.00000 L ,3.07000 VL,306.00000 M ,4.89000 D,0.30000 D,2.88000 D,,2.04000 S,13.92000 S,
1440,MH560312/2016-17/21742177,8.30000 MAl ,0.40000 N   ,,0.13000 VL,,95.45000 VL,8.33000 L ,169.00000 M ,4.79000 D,0.20000 D,3.36000 D,,2.16000 S,14.01000 S,
